Product_Variant_ID,product_variant_id,2025-06-17 19:26:00,2025-06-17 19:40:00,2025-06-17 20:19:00,2025-06-17 21:17:00,2025-06-17 22:17:00,2025-06-17 23:17:00,2025-06-18 01:25:00,2025-06-18 03:15:00,2025-06-18 04:27:00,2025-06-18 05:18:00,2025-06-18 06:27:00,2025-06-18 07:18:00,2025-06-18 08:25:00,2025-06-18 09:20:00,2025-06-18 10:19:00,2025-06-18 11:00:00,2025-06-18 11:16:00,2025-06-18 12:09:00,Product_Page,Product_Handle,Product_Title_HE,Product_ID,Product_Available,Price_Max,Price_Min,Published_At,Tags,Variant_Title,Variant_Available,Variant_Qty,Variant_Price,Variant_Currency,Published_Date,Published_Time,Tags_List,Snapshot_Timestamp,row_number,qty_change,timestamp_str,Total_Sales,Total_Added
8018940756253_XL / שחור_6,8018940756253_XL / שחור_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XL / שחור,True,232,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-17 19:40:00,6,,2025-06-17 19:40:00,0.0,0.0
8018940756253_XL / שחור_7,8018940756253_XL / שחור_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XL / שחור,True,232,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-17 21:17:00,7,,2025-06-17 21:17:00,0.0,0.0
8018940756253_XL / שחור_8,8018940756253_XL / שחור_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XL / שחור,True,232,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 09:20:00,8,,2025-06-18 09:20:00,0.0,0.0
8018940756253_XL / שחור_9,8018940756253_XL / שחור_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XL / שחור,True,232,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-17 20:19:00,9,,2025-06-17 20:19:00,0.0,0.0
8018940756253_XS / הסוואה_0,8018940756253_XS / הסוואה_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / הסוואה,True,50,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 11:00:00,0,,2025-06-18 11:00:00,0.0,0.0
8018940756253_XS / הסוואה_1,8018940756253_XS / הסוואה_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / הסוואה,True,50,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 04:27:00,1,,2025-06-18 04:27:00,0.0,0.0
8018940756253_XS / הסוואה_10,8018940756253_XS / הסוואה_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / הסוואה,True,50,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-17 22:17:00,10,,2025-06-17 22:17:00,0.0,0.0
8018940756253_XS / הסוואה_11,8018940756253_XS / הסוואה_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / הסוואה,True,50,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 05:18:00,11,,2025-06-18 05:18:00,0.0,0.0
8018940756253_XS / הסוואה_12,8018940756253_XS / הסוואה_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / הסוואה,True,50,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 03:15:00,12,,2025-06-18 03:15:00,0.0,0.0
8018940756253_XS / הסוואה_13,8018940756253_XS / הסוואה_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / הסוואה,True,50,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-17 19:26:00,13,,2025-06-17 19:26:00,0.0,0.0
8018940756253_XS / הסוואה_14,8018940756253_XS / הסוואה_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / הסוואה,True,50,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 07:18:00,14,,2025-06-18 07:18:00,0.0,0.0
8018940756253_XS / הסוואה_15,8018940756253_XS / הסוואה_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / הסוואה,True,50,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 12:09:00,15,,2025-06-18 12:09:00,0.0,0.0
8018940756253_XS / הסוואה_16,8018940756253_XS / הסוואה_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / הסוואה,True,50,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 10:19:00,16,,2025-06-18 10:19:00,0.0,0.0
8018940756253_XS / הסוואה_17,8018940756253_XS / הסוואה_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / הסוואה,True,50,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 01:25:00,17,,2025-06-18 01:25:00,0.0,0.0
8018940756253_XS / הסוואה_2,8018940756253_XS / הסוואה_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / הסוואה,True,50,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 11:16:00,2,,2025-06-18 11:16:00,0.0,0.0
8018940756253_XS / הסוואה_3,8018940756253_XS / הסוואה_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / הסוואה,True,50,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-17 23:17:00,3,,2025-06-17 23:17:00,0.0,0.0
8018940756253_XS / הסוואה_4,8018940756253_XS / הסוואה_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / הסוואה,True,50,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 06:27:00,4,,2025-06-18 06:27:00,0.0,0.0
8018940756253_XS / הסוואה_5,8018940756253_XS / הסוואה_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / הסוואה,True,50,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 08:25:00,5,,2025-06-18 08:25:00,0.0,0.0
8018940756253_XS / הסוואה_6,8018940756253_XS / הסוואה_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / הסוואה,True,50,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-17 19:40:00,6,,2025-06-17 19:40:00,0.0,0.0
8018940756253_XS / הסוואה_7,8018940756253_XS / הסוואה_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / הסוואה,True,50,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-17 21:17:00,7,,2025-06-17 21:17:00,0.0,0.0
8018940756253_XS / הסוואה_8,8018940756253_XS / הסוואה_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / הסוואה,True,50,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 09:20:00,8,,2025-06-18 09:20:00,0.0,0.0
8018940756253_XS / הסוואה_9,8018940756253_XS / הסוואה_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / הסוואה,True,50,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-17 20:19:00,9,,2025-06-17 20:19:00,0.0,0.0
8018940756253_XS / שחור_0,8018940756253_XS / שחור_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / שחור,True,38,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 11:00:00,0,,2025-06-18 11:00:00,0.0,0.0
8018940756253_XS / שחור_1,8018940756253_XS / שחור_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / שחור,True,38,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 04:27:00,1,,2025-06-18 04:27:00,0.0,0.0
8018940756253_XS / שחור_10,8018940756253_XS / שחור_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / שחור,True,38,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-17 22:17:00,10,,2025-06-17 22:17:00,0.0,0.0
8018940756253_XS / שחור_11,8018940756253_XS / שחור_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / שחור,True,38,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 05:18:00,11,,2025-06-18 05:18:00,0.0,0.0
8018940756253_XS / שחור_12,8018940756253_XS / שחור_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / שחור,True,38,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 03:15:00,12,,2025-06-18 03:15:00,0.0,0.0
8018940756253_XS / שחור_13,8018940756253_XS / שחור_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / שחור,True,38,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-17 19:26:00,13,,2025-06-17 19:26:00,0.0,0.0
8018940756253_XS / שחור_14,8018940756253_XS / שחור_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / שחור,True,38,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 07:18:00,14,,2025-06-18 07:18:00,0.0,0.0
8018940756253_XS / שחור_15,8018940756253_XS / שחור_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / שחור,True,38,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 12:09:00,15,,2025-06-18 12:09:00,0.0,0.0
8018940756253_XS / שחור_16,8018940756253_XS / שחור_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / שחור,True,38,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 10:19:00,16,,2025-06-18 10:19:00,0.0,0.0
8018940756253_XS / שחור_17,8018940756253_XS / שחור_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / שחור,True,38,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 01:25:00,17,,2025-06-18 01:25:00,0.0,0.0
8018940756253_XS / שחור_2,8018940756253_XS / שחור_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / שחור,True,38,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 11:16:00,2,,2025-06-18 11:16:00,0.0,0.0
8018940756253_XS / שחור_3,8018940756253_XS / שחור_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / שחור,True,38,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-17 23:17:00,3,,2025-06-17 23:17:00,0.0,0.0
8018940756253_XS / שחור_4,8018940756253_XS / שחור_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / שחור,True,38,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 06:27:00,4,,2025-06-18 06:27:00,0.0,0.0
8018940756253_XS / שחור_5,8018940756253_XS / שחור_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / שחור,True,38,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 08:25:00,5,,2025-06-18 08:25:00,0.0,0.0
8018940756253_XS / שחור_6,8018940756253_XS / שחור_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / שחור,True,38,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-17 19:40:00,6,,2025-06-17 19:40:00,0.0,0.0
8018940756253_XS / שחור_7,8018940756253_XS / שחור_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / שחור,True,38,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-17 21:17:00,7,,2025-06-17 21:17:00,0.0,0.0
8018940756253_XS / שחור_8,8018940756253_XS / שחור_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / שחור,True,38,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-18 09:20:00,8,,2025-06-18 09:20:00,0.0,0.0
8018940756253_XS / שחור_9,8018940756253_XS / שחור_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://agilite.co.il/products/mechanix-m-pact-agilite-edition,mechanix-m-pact-agilite-edition,Mechanix M-PACT® Agilite Edition - כפפות טקטיות,8018940756253,True,169.0,169.0,2023-10-19 12:36:51+03:00,"apparel, Combat Gear, everything, SaleIL",XS / שחור,True,38,169.0,ILS,2023-10-19,12:36:51,"['apparel', 'Combat Gear', 'everything', 'SaleIL']",2025-06-17 20:19:00,9,,2025-06-17 20:19:00,0.0,0.0
