Product_Variant_ID,Product_ID,Variant_Title,Product_Handle,Product_Title_HE,Product_Available,Variant_Available,Time_Dimension,qty_sold_total,Type
8018941280541_לארג' - מדיום  / הסוואה,8018941280541,לארג' - מדיום  / הסוואה,ops-core-fast-bump-carbon-high-cut-helmet-cover-gen4,Ops-Core® FAST BUMP/Carbon High Cut Gen4 - כיסוי קסדה חיתוך גבוה,True,True,Friday,0.0,Weekday
8018941280541_לארג' - מדיום  / הסוואה,8018941280541,לארג' - מדיום  / הסוואה,ops-core-fast-bump-carbon-high-cut-helmet-cover-gen4,Ops-Core® FAST BUMP/Carbon High Cut Gen4 - כיסוי קסדה חיתוך גבוה,True,True,Monday,0.0,Weekday
8018941280541_לארג' - מדיום  / הסוואה,8018941280541,לארג' - מדיום  / הסוואה,ops-core-fast-bump-carbon-high-cut-helmet-cover-gen4,Ops-Core® FAST BUMP/Carbon High Cut Gen4 - כיסוי קסדה חיתוך גבוה,True,True,Saturday,0.0,Weekday
8018941280541_לארג' - מדיום  / הסוואה,8018941280541,לארג' - מדיום  / הסוואה,ops-core-fast-bump-carbon-high-cut-helmet-cover-gen4,Ops-Core® FAST BUMP/Carbon High Cut Gen4 - כיסוי קסדה חיתוך גבוה,True,True,Sunday,0.0,Weekday
8018941280541_לארג' - מדיום  / הסוואה,8018941280541,לארג' - מדיום  / הסוואה,ops-core-fast-bump-carbon-high-cut-helmet-cover-gen4,Ops-Core® FAST BUMP/Carbon High Cut Gen4 - כיסוי קסדה חיתוך גבוה,True,True,Thursday,0.0,Weekday
8018941280541_לארג' - מדיום  / הסוואה,8018941280541,לארג' - מדיום  / הסוואה,ops-core-fast-bump-carbon-high-cut-helmet-cover-gen4,Ops-Core® FAST BUMP/Carbon High Cut Gen4 - כיסוי קסדה חיתוך גבוה,True,True,Tuesday,0.0,Weekday
8018941280541_לארג' - מדיום  / הסוואה,8018941280541,לארג' - מדיום  / הסוואה,ops-core-fast-bump-carbon-high-cut-helmet-cover-gen4,Ops-Core® FAST BUMP/Carbon High Cut Gen4 - כיסוי קסדה חיתוך גבוה,True,True,Wednesday,0.0,Weekday
8018941280541_לארג' - מדיום  / ירוק זית,8018941280541,לארג' - מדיום  / ירוק זית,ops-core-fast-bump-carbon-high-cut-helmet-cover-gen4,Ops-Core® FAST BUMP/Carbon High Cut Gen4 - כיסוי קסדה חיתוך גבוה,True,True,Friday,0.0,Weekday
8018941280541_לארג' - מדיום  / ירוק זית,8018941280541,לארג' - מדיום  / ירוק זית,ops-core-fast-bump-carbon-high-cut-helmet-cover-gen4,Ops-Core® FAST BUMP/Carbon High Cut Gen4 - כיסוי קסדה חיתוך גבוה,True,True,Monday,0.0,Weekday
8018941280541_לארג' - מדיום  / ירוק זית,8018941280541,לארג' - מדיום  / ירוק זית,ops-core-fast-bump-carbon-high-cut-helmet-cover-gen4,Ops-Core® FAST BUMP/Carbon High Cut Gen4 - כיסוי קסדה חיתוך גבוה,True,True,Saturday,0.0,Weekday
8018941280541_לארג' - מדיום  / ירוק זית,8018941280541,לארג' - מדיום  / ירוק זית,ops-core-fast-bump-carbon-high-cut-helmet-cover-gen4,Ops-Core® FAST BUMP/Carbon High Cut Gen4 - כיסוי קסדה חיתוך גבוה,True,True,Sunday,0.0,Weekday
8018941280541_לארג' - מדיום  / ירוק זית,8018941280541,לארג' - מדיום  / ירוק זית,ops-core-fast-bump-carbon-high-cut-helmet-cover-gen4,Ops-Core® FAST BUMP/Carbon High Cut Gen4 - כיסוי קסדה חיתוך גבוה,True,True,Thursday,0.0,Weekday
8018941280541_לארג' - מדיום  / ירוק זית,8018941280541,לארג' - מדיום  / ירוק זית,ops-core-fast-bump-carbon-high-cut-helmet-cover-gen4,Ops-Core® FAST BUMP/Carbon High Cut Gen4 - כיסוי קסדה חיתוך גבוה,True,True,Tuesday,0.0,Weekday
8018941280541_לארג' - מדיום  / ירוק זית,8018941280541,לארג' - מדיום  / ירוק זית,ops-core-fast-bump-carbon-high-cut-helmet-cover-gen4,Ops-Core® FAST BUMP/Carbon High Cut Gen4 - כיסוי קסדה חיתוך גבוה,True,True,Wednesday,1.0,Weekday
8018941411613_אפור,8018941411613,אפור,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Friday,0.0,Weekday
8018941411613_אפור,8018941411613,אפור,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Monday,0.0,Weekday
8018941411613_אפור,8018941411613,אפור,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Saturday,0.0,Weekday
8018941411613_אפור,8018941411613,אפור,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Sunday,0.0,Weekday
8018941411613_אפור,8018941411613,אפור,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Thursday,0.0,Weekday
8018941411613_אפור,8018941411613,אפור,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Tuesday,0.0,Weekday
8018941411613_אפור,8018941411613,אפור,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Wednesday,0.0,Weekday
8018941411613_חום,8018941411613,חום,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Friday,0.0,Weekday
8018941411613_חום,8018941411613,חום,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Monday,0.0,Weekday
8018941411613_חום,8018941411613,חום,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Saturday,0.0,Weekday
8018941411613_חום,8018941411613,חום,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Sunday,0.0,Weekday
8018941411613_חום,8018941411613,חום,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Thursday,0.0,Weekday
8018941411613_חום,8018941411613,חום,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Tuesday,0.0,Weekday
8018941411613_חום,8018941411613,חום,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Wednesday,0.0,Weekday
8018941411613_ירוק ריינג'ר,8018941411613,ירוק ריינג'ר,k19-plate-carrier,K-19™ 3.0 קרמון ,True,True,Friday,1.0,Weekday
8018941411613_ירוק ריינג'ר,8018941411613,ירוק ריינג'ר,k19-plate-carrier,K-19™ 3.0 קרמון ,True,True,Monday,0.0,Weekday
8018941411613_ירוק ריינג'ר,8018941411613,ירוק ריינג'ר,k19-plate-carrier,K-19™ 3.0 קרמון ,True,True,Saturday,0.0,Weekday
8018941411613_ירוק ריינג'ר,8018941411613,ירוק ריינג'ר,k19-plate-carrier,K-19™ 3.0 קרמון ,True,True,Sunday,3.0,Weekday
8018941411613_ירוק ריינג'ר,8018941411613,ירוק ריינג'ר,k19-plate-carrier,K-19™ 3.0 קרמון ,True,True,Thursday,0.0,Weekday
8018941411613_ירוק ריינג'ר,8018941411613,ירוק ריינג'ר,k19-plate-carrier,K-19™ 3.0 קרמון ,True,True,Tuesday,0.0,Weekday
8018941411613_ירוק ריינג'ר,8018941411613,ירוק ריינג'ר,k19-plate-carrier,K-19™ 3.0 קרמון ,True,True,Wednesday,3.0,Weekday
8018941411613_מולטיקם,8018941411613,מולטיקם,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Friday,0.0,Weekday
8018941411613_מולטיקם,8018941411613,מולטיקם,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Monday,0.0,Weekday
8018941411613_מולטיקם,8018941411613,מולטיקם,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Saturday,0.0,Weekday
8018941411613_מולטיקם,8018941411613,מולטיקם,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Sunday,0.0,Weekday
8018941411613_מולטיקם,8018941411613,מולטיקם,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Thursday,0.0,Weekday
8018941411613_מולטיקם,8018941411613,מולטיקם,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Tuesday,0.0,Weekday
8018941411613_מולטיקם,8018941411613,מולטיקם,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Wednesday,0.0,Weekday
8018941411613_מולטיקם שחור,8018941411613,מולטיקם שחור,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Friday,0.0,Weekday
8018941411613_מולטיקם שחור,8018941411613,מולטיקם שחור,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Monday,0.0,Weekday
8018941411613_מולטיקם שחור,8018941411613,מולטיקם שחור,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Saturday,0.0,Weekday
8018941411613_מולטיקם שחור,8018941411613,מולטיקם שחור,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Sunday,0.0,Weekday
8018941411613_מולטיקם שחור,8018941411613,מולטיקם שחור,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Thursday,0.0,Weekday
8018941411613_מולטיקם שחור,8018941411613,מולטיקם שחור,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Tuesday,0.0,Weekday
8018941411613_מולטיקם שחור,8018941411613,מולטיקם שחור,k19-plate-carrier,K-19™ 3.0 קרמון ,True,False,Wednesday,0.0,Weekday
8018941411613_שחור,8018941411613,שחור,k19-plate-carrier,K-19™ 3.0 קרמון ,True,True,Friday,0.0,Weekday
8018941411613_שחור,8018941411613,שחור,k19-plate-carrier,K-19™ 3.0 קרמון ,True,True,Monday,0.0,Weekday
8018941411613_שחור,8018941411613,שחור,k19-plate-carrier,K-19™ 3.0 קרמון ,True,True,Saturday,1.0,Weekday
8018941411613_שחור,8018941411613,שחור,k19-plate-carrier,K-19™ 3.0 קרמון ,True,True,Sunday,0.0,Weekday
8018941411613_שחור,8018941411613,שחור,k19-plate-carrier,K-19™ 3.0 קרמון ,True,True,Thursday,15.0,Weekday
8018941411613_שחור,8018941411613,שחור,k19-plate-carrier,K-19™ 3.0 קרמון ,True,True,Tuesday,0.0,Weekday
8018941411613_שחור,8018941411613,שחור,k19-plate-carrier,K-19™ 3.0 קרמון ,True,True,Wednesday,0.0,Weekday
8018941772061_חום,8018941772061,חום,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Friday,0.0,Weekday
8018941772061_חום,8018941772061,חום,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Monday,0.0,Weekday
8018941772061_חום,8018941772061,חום,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Saturday,0.0,Weekday
8018941772061_חום,8018941772061,חום,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Sunday,0.0,Weekday
8018941772061_חום,8018941772061,חום,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Thursday,0.0,Weekday
8018941772061_חום,8018941772061,חום,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Tuesday,0.0,Weekday
8018941772061_חום,8018941772061,חום,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Wednesday,0.0,Weekday
8018941772061_ירוק זית,8018941772061,ירוק זית,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Friday,0.0,Weekday
8018941772061_ירוק זית,8018941772061,ירוק זית,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Monday,0.0,Weekday
8018941772061_ירוק זית,8018941772061,ירוק זית,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Saturday,0.0,Weekday
8018941772061_ירוק זית,8018941772061,ירוק זית,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Sunday,0.0,Weekday
8018941772061_ירוק זית,8018941772061,ירוק זית,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Thursday,0.0,Weekday
8018941772061_ירוק זית,8018941772061,ירוק זית,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Tuesday,0.0,Weekday
8018941772061_ירוק זית,8018941772061,ירוק זית,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Wednesday,0.0,Weekday
8018941772061_מולטיקם,8018941772061,מולטיקם,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Friday,0.0,Weekday
8018941772061_מולטיקם,8018941772061,מולטיקם,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Monday,0.0,Weekday
8018941772061_מולטיקם,8018941772061,מולטיקם,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Saturday,0.0,Weekday
8018941772061_מולטיקם,8018941772061,מולטיקם,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Sunday,0.0,Weekday
8018941772061_מולטיקם,8018941772061,מולטיקם,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Thursday,0.0,Weekday
8018941772061_מולטיקם,8018941772061,מולטיקם,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Tuesday,0.0,Weekday
8018941772061_מולטיקם,8018941772061,מולטיקם,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Wednesday,0.0,Weekday
8018941772061_שחור,8018941772061,שחור,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Friday,0.0,Weekday
8018941772061_שחור,8018941772061,שחור,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Monday,0.0,Weekday
8018941772061_שחור,8018941772061,שחור,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Saturday,0.0,Weekday
8018941772061_שחור,8018941772061,שחור,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Sunday,0.0,Weekday
8018941772061_שחור,8018941772061,שחור,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Thursday,0.0,Weekday
8018941772061_שחור,8018941772061,שחור,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Tuesday,0.0,Weekday
8018941772061_שחור,8018941772061,שחור,molle-hydration-attach-straps-edge,MOLLE רצועות חיבור שלוקר,False,False,Wednesday,0.0,Weekday
8018941935901_Black / DX,8018941935901,Black / DX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Friday,0.0,Weekday
8018941935901_Black / DX,8018941935901,Black / DX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Monday,0.0,Weekday
8018941935901_Black / DX,8018941935901,Black / DX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Saturday,0.0,Weekday
8018941935901_Black / DX,8018941935901,Black / DX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Sunday,0.0,Weekday
8018941935901_Black / DX,8018941935901,Black / DX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Thursday,0.0,Weekday
8018941935901_Black / DX,8018941935901,Black / DX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Tuesday,0.0,Weekday
8018941935901_Black / DX,8018941935901,Black / DX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Wednesday,0.0,Weekday
8018941935901_Black / SX,8018941935901,Black / SX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Friday,0.0,Weekday
8018941935901_Black / SX,8018941935901,Black / SX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Monday,0.0,Weekday
8018941935901_Black / SX,8018941935901,Black / SX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Saturday,0.0,Weekday
8018941935901_Black / SX,8018941935901,Black / SX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Sunday,0.0,Weekday
8018941935901_Black / SX,8018941935901,Black / SX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Thursday,0.0,Weekday
8018941935901_Black / SX,8018941935901,Black / SX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Tuesday,0.0,Weekday
8018941935901_Black / SX,8018941935901,Black / SX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Wednesday,0.0,Weekday
8018941935901_Coyote Tan / DX,8018941935901,Coyote Tan / DX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Friday,0.0,Weekday
8018941935901_Coyote Tan / DX,8018941935901,Coyote Tan / DX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Monday,0.0,Weekday
8018941935901_Coyote Tan / DX,8018941935901,Coyote Tan / DX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Saturday,0.0,Weekday
8018941935901_Coyote Tan / DX,8018941935901,Coyote Tan / DX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Sunday,0.0,Weekday
8018941935901_Coyote Tan / DX,8018941935901,Coyote Tan / DX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Thursday,0.0,Weekday
8018941935901_Coyote Tan / DX,8018941935901,Coyote Tan / DX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Tuesday,0.0,Weekday
8018941935901_Coyote Tan / DX,8018941935901,Coyote Tan / DX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Wednesday,0.0,Weekday
8018941935901_Coyote Tan / SX,8018941935901,Coyote Tan / SX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Friday,0.0,Weekday
8018941935901_Coyote Tan / SX,8018941935901,Coyote Tan / SX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Monday,0.0,Weekday
8018941935901_Coyote Tan / SX,8018941935901,Coyote Tan / SX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Saturday,0.0,Weekday
8018941935901_Coyote Tan / SX,8018941935901,Coyote Tan / SX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Sunday,0.0,Weekday
8018941935901_Coyote Tan / SX,8018941935901,Coyote Tan / SX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Thursday,0.0,Weekday
8018941935901_Coyote Tan / SX,8018941935901,Coyote Tan / SX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Tuesday,0.0,Weekday
8018941935901_Coyote Tan / SX,8018941935901,Coyote Tan / SX,replacement-buckle-k19-40mm-shoulder-strap-not-for-sale,Replacement Buckle K19 40mm - Shoulder Strap,False,False,Wednesday,0.0,Weekday
8018942034205_אפור,8018942034205,אפור,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Friday,0.0,Weekday
8018942034205_אפור,8018942034205,אפור,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Monday,0.0,Weekday
8018942034205_אפור,8018942034205,אפור,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Saturday,0.0,Weekday
8018942034205_אפור,8018942034205,אפור,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Sunday,0.0,Weekday
8018942034205_אפור,8018942034205,אפור,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Thursday,0.0,Weekday
8018942034205_אפור,8018942034205,אפור,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Tuesday,0.0,Weekday
8018942034205_אפור,8018942034205,אפור,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Wednesday,0.0,Weekday
8018942034205_חום,8018942034205,חום,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Friday,0.0,Weekday
8018942034205_חום,8018942034205,חום,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Monday,0.0,Weekday
8018942034205_חום,8018942034205,חום,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Saturday,0.0,Weekday
8018942034205_חום,8018942034205,חום,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Sunday,0.0,Weekday
8018942034205_חום,8018942034205,חום,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Thursday,0.0,Weekday
8018942034205_חום,8018942034205,חום,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Tuesday,0.0,Weekday
8018942034205_חום,8018942034205,חום,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Wednesday,0.0,Weekday
8018942034205_ירוק ריינג'ר,8018942034205,ירוק ריינג'ר,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,True,Friday,0.0,Weekday
8018942034205_ירוק ריינג'ר,8018942034205,ירוק ריינג'ר,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,True,Monday,1.0,Weekday
8018942034205_ירוק ריינג'ר,8018942034205,ירוק ריינג'ר,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,True,Saturday,0.0,Weekday
8018942034205_ירוק ריינג'ר,8018942034205,ירוק ריינג'ר,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,True,Sunday,3.0,Weekday
8018942034205_ירוק ריינג'ר,8018942034205,ירוק ריינג'ר,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,True,Thursday,0.0,Weekday
8018942034205_ירוק ריינג'ר,8018942034205,ירוק ריינג'ר,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,True,Tuesday,1.0,Weekday
8018942034205_ירוק ריינג'ר,8018942034205,ירוק ריינג'ר,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,True,Wednesday,0.0,Weekday
8018942034205_מולטיקם,8018942034205,מולטיקם,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Friday,0.0,Weekday
8018942034205_מולטיקם,8018942034205,מולטיקם,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Monday,0.0,Weekday
8018942034205_מולטיקם,8018942034205,מולטיקם,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Saturday,0.0,Weekday
8018942034205_מולטיקם,8018942034205,מולטיקם,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Sunday,0.0,Weekday
8018942034205_מולטיקם,8018942034205,מולטיקם,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Thursday,0.0,Weekday
8018942034205_מולטיקם,8018942034205,מולטיקם,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Tuesday,0.0,Weekday
8018942034205_מולטיקם,8018942034205,מולטיקם,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Wednesday,0.0,Weekday
8018942034205_מולטיקם שחור,8018942034205,מולטיקם שחור,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Friday,0.0,Weekday
8018942034205_מולטיקם שחור,8018942034205,מולטיקם שחור,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Monday,0.0,Weekday
8018942034205_מולטיקם שחור,8018942034205,מולטיקם שחור,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Saturday,0.0,Weekday
8018942034205_מולטיקם שחור,8018942034205,מולטיקם שחור,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Sunday,0.0,Weekday
8018942034205_מולטיקם שחור,8018942034205,מולטיקם שחור,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Thursday,0.0,Weekday
8018942034205_מולטיקם שחור,8018942034205,מולטיקם שחור,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Tuesday,0.0,Weekday
8018942034205_מולטיקם שחור,8018942034205,מולטיקם שחור,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,False,Wednesday,0.0,Weekday
8018942034205_שחור,8018942034205,שחור,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,True,Friday,0.0,Weekday
8018942034205_שחור,8018942034205,שחור,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,True,Monday,0.0,Weekday
8018942034205_שחור,8018942034205,שחור,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,True,Saturday,0.0,Weekday
8018942034205_שחור,8018942034205,שחור,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,True,Sunday,0.0,Weekday
8018942034205_שחור,8018942034205,שחור,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,True,Thursday,0.0,Weekday
8018942034205_שחור,8018942034205,שחור,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,True,Tuesday,0.0,Weekday
8018942034205_שחור,8018942034205,שחור,amap-iii-assault-pack,AMAP III™ - תיק תקיפה,True,True,Wednesday,0.0,Weekday
8031638552861_ירוק ריינג'ר,8031638552861,ירוק ריינג'ר,tourniquet-holder,"טקטי CAT/מנשא ח""ע",True,True,Friday,1.0,Weekday
8031638552861_ירוק ריינג'ר,8031638552861,ירוק ריינג'ר,tourniquet-holder,"טקטי CAT/מנשא ח""ע",True,True,Monday,8.0,Weekday
8031638552861_ירוק ריינג'ר,8031638552861,ירוק ריינג'ר,tourniquet-holder,"טקטי CAT/מנשא ח""ע",True,True,Saturday,0.0,Weekday
8031638552861_ירוק ריינג'ר,8031638552861,ירוק ריינג'ר,tourniquet-holder,"טקטי CAT/מנשא ח""ע",True,True,Sunday,1.0,Weekday
8031638552861_ירוק ריינג'ר,8031638552861,ירוק ריינג'ר,tourniquet-holder,"טקטי CAT/מנשא ח""ע",True,True,Thursday,1.0,Weekday
8031638552861_ירוק ריינג'ר,8031638552861,ירוק ריינג'ר,tourniquet-holder,"טקטי CAT/מנשא ח""ע",True,True,Tuesday,1.0,Weekday
8031638552861_ירוק ריינג'ר,8031638552861,ירוק ריינג'ר,tourniquet-holder,"טקטי CAT/מנשא ח""ע",True,True,Wednesday,4.0,Weekday
8031638552861_מולטיקם,8031638552861,מולטיקם,tourniquet-holder,"טקטי CAT/מנשא ח""ע",True,False,Friday,0.0,Weekday
8031638552861_מולטיקם,8031638552861,מולטיקם,tourniquet-holder,"טקטי CAT/מנשא ח""ע",True,False,Monday,0.0,Weekday
8031638552861_מולטיקם,8031638552861,מולטיקם,tourniquet-holder,"טקטי CAT/מנשא ח""ע",True,False,Saturday,0.0,Weekday
8031638552861_מולטיקם,8031638552861,מולטיקם,tourniquet-holder,"טקטי CAT/מנשא ח""ע",True,False,Sunday,0.0,Weekday
8031638552861_מולטיקם,8031638552861,מולטיקם,tourniquet-holder,"טקטי CAT/מנשא ח""ע",True,False,Thursday,0.0,Weekday
8031638552861_מולטיקם,8031638552861,מולטיקם,tourniquet-holder,"טקטי CAT/מנשא ח""ע",True,False,Tuesday,0.0,Weekday
